phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi,split_factor,sub_bins_count,sub_bins_sizes,noise_bins_count,noise_ratio
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,5|短距離|2,222,222,23.42,60.9,80.49,222,54.95,93.33,92.79,81.3,86.53,keibajo_code,10,"41,32,29,26,21,19,18,18,11,7",10,100.0
3,COURSE_27_東京U字_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu,2|2|0.0,388,388,12.89,64.72,86.8,388,38.92,91.55,92.77,90.29,91.29,class_code,18,"92,56,53,39,28,20,17,15,13,12,11,11,9,5,3,2,1,1",15,83.3
3,COURSE_27_北海道O字_ダ,manken_shirushi+umakigo_code+agari_shisu_juni,2|00|1.0,162,162,19.14,112.16,99.38,162,41.36,91.42,92.75,84.57,91.7,class_code,11,"53,42,25,10,8,6,5,4,4,2,1",10,90.9
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+umakigo_code,2|4|00,136,136,24.26,77.13,85.36,136,55.88,87.13,92.73,83.62,89.09,keibajo_code,10,"21,20,18,16,12,11,11,10,9,8",10,100.0
3,COURSE_27_左回り急坂O字_ダ,pace_yoso+ten_shisu_juni+pace_shisu_juni,H|1.0|1.0,218,218,14.68,77.94,71.86,218,44.95,96.42,92.73,83.31,94.38,class_code,14,"85,38,25,21,16,8,8,7,2,2,2,2,1,1",13,92.9
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|1.0|1.0,142,142,19.01,89.23,90.61,142,43.66,93.1,92.72,82.85,89.08,keibajo_code,10,"22,19,19,19,18,16,11,7,6,5",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,3|長距離|2,148,148,27.03,107.09,88.43,148,55.41,91.15,92.68,82.95,87.92,keibajo_code,10,"38,24,18,16,15,11,10,7,5,4",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+uma_start_shisu,2|中距離|0.0,211,211,19.91,80.57,79.42,211,50.24,92.46,92.68,85.95,92.72,keibajo_code,10,"38,29,28,22,22,21,17,16,10,8",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+pace_yoso,2|0.0|M,191,191,22.51,74.61,77.89,191,56.02,84.82,92.68,81.79,87.29,keibajo_code,10,"31,29,28,25,19,16,14,12,10,7",10,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+pace_yoso+rotation,2|H|2.0,132,132,19.7,66.14,90.98,132,45.45,79.17,92.67,80.49,85.91,tenkai_kigo_code,5,"51,43,28,8,2",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+kyori_tekisei,2|1|5,199,199,22.61,67.59,71.99,199,55.28,87.24,92.64,89.16,93.52,keibajo_code,10,"48,33,18,17,17,16,14,14,13,9",10,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+kyakushitsu+gekiso_juni,1|2|1.0,178,178,32.02,108.76,92.99,178,56.18,89.44,92.58,80.6,88.64,class_code,5,"104,63,9,1,1",3,60.0
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu,3|2|0.0,147,147,17.01,63.2,86.14,147,44.9,91.77,92.5,88.31,90.53,class_code,16,"36,28,13,13,10,9,9,7,7,6,3,2,1,1,1,1",16,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+da_tekisei_code,2|中距離|2,324,324,24.07,79.97,83.6,324,55.56,81.98,92.28,80.09,88.31,keibajo_code,10,"60,59,55,38,35,25,23,18,10,1",7,70.0
3,KEIBAJO_SURFACE_03_芝_新馬,pace_yoso+umakigo_code+kishu_kitai_rentai_ritsu,H|00|3.8,161,161,2.48,124.78,98.88,161,11.8,111.3,92.2,92.9,100.65,tenkai_kigo_code,5,"103,20,18,12,8",4,80.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,omo_tekisei_code+kijun_ninkijun_tansho+gekiso_juni,2|2|2.0,131,131,24.43,95.19,93.05,131,61.07,91.53,92.19,80.88,89.28,tenkai_kigo_code,5,"44,36,21,20,10",5,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,omo_tekisei_code+agari_shisu_juni+kijun_ninkijun_tansho,2|1.0|1,158,158,47.47,87.78,87.1,158,73.42,85.82,92.19,85.47,88.89,class_code,4,"86,47,18,7",3,75.0
3,COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|2|1.0,136,136,38.24,102.79,108.41,136,59.56,87.28,92.16,82.15,88.86,tenkai_kigo_code,5,"83,23,16,12,2",4,80.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,omo_tekisei_code+ichi_shisu_juni+kijun_ninkijun_tansho,2|1.0|1,154,154,42.21,81.69,82.11,154,72.08,85.45,92.15,80.97,89.03,tenkai_kigo_code,5,"64,31,29,27,3",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+keibajo_code,2|00|01,137,137,13.87,54.74,62.87,137,44.53,90.58,92.13,81.12,88.02,class_code,8,"53,40,22,18,1,1,1,1",7,87.5
3,COURSE_27_右回り急坂O字_ダ,manken_shirushi+joken_class_code+ten_shisu_juni,3|0|1.0,165,165,23.64,80.61,79.28,165,55.76,86.91,92.1,82.0,85.74,tenkai_kigo_code,5,"59,47,31,27,1",4,80.0
3,KEIBAJO_SURFACE_04_ダ_条件戦,pace_yoso+uma_start_shisu+rotation,H|0.0|1.0,146,146,6.16,41.71,46.47,146,37.67,100.68,92.08,83.08,86.0,tenkai_kigo_code,5,"90,26,22,6,2",4,80.0
3,SURFACE_2_芝_条件戦,manken_shirushi+keibajo_code+pace_shisu_juni,2|09|1.0,132,132,25.0,81.14,77.97,132,56.06,95.38,92.05,80.67,85.27,tenkai_kigo_code,5,"71,27,16,16,2",4,80.0
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+joken_class_code+ten_shisu_juni,3|0|1.0,151,151,23.18,79.27,82.95,151,55.63,100.2,92.03,83.73,86.73,tenkai_kigo_code,5,"51,40,37,21,2",4,80.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,1|3|3.0,149,149,16.78,88.93,97.61,149,40.27,76.38,91.97,82.41,86.55,class_code,3,"76,40,17",2,66.7
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+umakigo_code,2|1|00,204,204,22.06,67.01,72.03,204,53.92,85.93,91.91,83.62,89.09,keibajo_code,10,"47,32,20,18,17,16,16,14,13,11",10,100.0
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|1.0|1.0,139,139,24.46,92.88,110.89,139,47.48,95.61,91.89,82.85,89.08,keibajo_code,10,"24,21,21,18,15,12,9,8,7,4",10,100.0
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+da_tekisei_code+ichi_shisu_juni,2|2|1.0,156,156,24.36,127.5,96.25,156,46.15,92.5,91.88,82.98,86.74,class_code,9,"46,46,22,16,12,6,3,3,2",9,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+gekiso_juni,3|2.0|1.0,130,130,30.0,86.38,79.09,130,64.62,103.23,91.81,81.58,88.54,tenkai_kigo_code,5,"46,35,27,21,1",5,100.0
3,COURSE_27_右回り平坦O字_芝,joken_class_code+pace_shisu_juni+gekiso_juni,0|1.0|1.0,186,186,31.18,101.88,92.48,186,62.9,94.25,91.8,80.35,84.75,tenkai_kigo_code,5,"78,40,31,29,8",4,80.0
3,KEIBAJO_SURFACE_05_ダ_条件戦,kyori_kubun+manken_shirushi+agari_shisu_juni,マイル|2|1.0,148,148,25.68,86.89,103.16,148,47.97,74.46,91.73,82.36,87.31,class_code,4,"67,35,19,2",3,75.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+pace_yoso+joshodo_code,2|M|3,275,275,18.91,60.87,73.23,275,53.09,87.35,91.72,80.63,85.97,keibajo_code,10,"41,38,34,34,30,26,25,17,16,14",10,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,2|2|1.0,240,240,25.42,73.71,89.99,240,51.25,82.0,91.7,82.41,86.55,class_code,5,"104,64,36,5,2",3,60.0
3,KEIBAJO_SURFACE_05_ダ_条件戦,kyori_kubun+manken_shirushi+agari_shisu_juni,マイル|1|1.0,167,167,19.76,64.43,78.77,167,47.31,82.57,91.61,82.36,87.31,class_code,4,"82,61,12,1",2,50.0
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+kyori_tekisei,2|4|5,131,131,25.95,81.53,88.0,131,56.49,86.49,91.58,89.16,93.52,keibajo_code,10,"20,19,16,16,12,11,10,10,9,8",10,100.0
3,COURSE_27_左回り急坂U字_芝,agari_shisu_juni+joshodo_code+kijun_ninkijun_tansho,1.0|3|1,164,164,36.59,84.15,88.76,164,68.29,89.57,91.57,83.26,87.86,class_code,14,"39,26,22,22,18,12,5,5,4,3,3,3,1,1",14,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+gekiso_juni,3|1.0|2.0,154,154,25.97,121.82,99.94,154,55.84,82.6,91.56,81.58,88.54,tenkai_kigo_code,5,"79,56,16,2,1",3,60.0
3,GLOBAL_条件戦,kyori_tekisei_2+uma_start_shisu+kyakushitsu,2|0.0|2,158,158,21.52,78.23,81.23,158,50.63,83.23,91.55,88.44,90.4,keibajo_code,10,"24,21,20,18,18,16,14,11,10,6",10,100.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+uma_start_shisu,1|00|-0.1,134,134,6.72,41.12,66.02,134,29.85,94.1,91.55,80.65,84.14,class_code,13,"41,26,22,12,9,8,4,4,3,2,1,1,1",13,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+omo_tekisei_code,2|0.0|3,131,131,19.08,70.23,76.44,131,49.62,93.66,91.51,83.64,87.88,keibajo_code,10,"24,18,16,15,11,10,10,10,10,7",10,100.0
3,COURSE_27_東京U字_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu,2|3|0.0,171,171,15.79,48.77,83.12,171,41.52,82.98,91.48,90.29,91.29,class_code,15,"36,27,21,20,17,8,8,8,6,6,5,4,3,1,1",15,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+uma_start_shisu,2|00|0.0,326,326,20.55,80.12,79.41,326,50.31,88.47,91.46,92.71,92.81,keibajo_code,10,"49,46,45,36,33,30,28,23,20,16",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+hizume_code,2|00|23,236,236,19.07,55.76,66.74,236,53.81,80.51,91.46,86.25,93.04,keibajo_code,10,"45,44,38,20,19,18,15,14,13,10",10,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+gekiso_juni,3|1.0|1.0,219,219,31.05,77.9,82.05,219,63.01,89.45,91.44,81.58,88.54,tenkai_kigo_code,5,"92,79,30,16,2",3,60.0
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+ichi_shisu_juni+pace_shisu_juni,4|1.0|1.0,131,131,29.77,86.18,85.8,131,61.83,98.55,91.4,82.44,88.31,tenkai_kigo_code,4,"55,50,15,11",2,50.0
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+omo_tekisei_code,2|2|2,211,211,24.64,76.21,84.74,211,54.98,79.91,91.38,83.92,89.68,keibajo_code,10,"34,29,25,24,22,19,18,15,13,12",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|2,419,419,21.96,67.59,76.26,419,54.65,81.72,91.38,80.69,86.24,keibajo_code,10,"59,57,51,49,48,39,33,30,27,26",7,70.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+kijun_ninkijun_tansho+gekiso_juni,中距離|2|1.0,139,139,30.22,109.64,106.4,139,64.75,90.65,91.32,82.62,89.48,tenkai_kigo_code,5,"54,37,30,15,3",4,80.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,2|0|3.0,138,138,23.19,121.74,117.34,138,44.2,85.22,91.09,80.61,83.57,class_code,4,"68,43,8,3",3,75.0
3,KEIBAJO_SURFACE_09_芝,manken_shirushi+pace_shisu_juni+ten_shisu_juni,4|1.0|1.0,136,136,28.68,112.87,99.58,136,55.15,87.13,91.09,87.42,90.36,class_code,14,"18,15,10,8,7,6,3,3,2,1,1,1,1,1",14,100.0
3,KEIBAJO_SURFACE_01_ダ_新馬,omo_tekisei_code+kyori_kubun+hizume_code,1|中距離|23,160,160,11.88,70.19,86.65,160,37.5,91.25,91.07,80.15,85.56,tenkai_kigo_code,5,"85,30,21,19,5",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,2|マイル|2,187,187,23.53,71.76,76.93,187,56.68,80.11,91.06,81.3,86.53,keibajo_code,7,"51,38,30,28,14,14,12",6,85.7
3,COURSE_27_北海道O字_ダ,manken_shirushi+joshodo_code+agari_shisu_juni,2|3|1.0,166,166,18.07,102.89,93.07,166,40.36,88.8,91.01,83.28,91.21,class_code,11,"51,45,25,11,9,7,6,5,4,2,1",10,90.9
3,KEIBAJO_SURFACE_05_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|2|1.0,140,140,37.14,99.86,108.0,140,57.86,84.79,90.98,81.46,86.79,tenkai_kigo_code,5,"83,24,19,12,2",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+umakigo_code,3|M|00,134,134,23.88,79.25,77.6,134,56.72,85.15,90.96,85.08,88.56,keibajo_code,10,"24,19,18,15,13,13,10,9,8,5",10,100.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+joshodo_code,3|2|3,175,175,24.0,111.54,95.16,175,49.71,88.86,90.95,82.35,86.71,keibajo_code,10,"31,26,25,19,18,17,16,11,6,6",10,100.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni,2|1|2.0,158,158,14.56,93.35,83.53,158,41.14,87.22,90.93,80.94,85.37,class_code,14,"47,31,27,21,11,5,4,3,2,2,2,1,1,1",14,100.0
3,KEIBAJO_SURFACE_05_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,1|2|1.0,214,214,18.22,56.03,75.3,214,46.26,90.79,90.92,85.74,88.19,class_code,6,"111,78,13,1,1,1",4,66.7
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+omo_tekisei_code,2|00|2,558,558,20.61,72.49,77.91,558,51.61,82.37,90.9,85.06,89.11,class_code,12,"158,153,112,96,28,5,1,1,1,1,1,1",8,66.7
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+umakigo_code,2|マイル|00,331,331,22.05,67.07,72.82,331,56.19,79.79,90.9,83.65,88.11,class_code,8,"124,93,62,37,10,2,2,1",5,62.5
3,KEIBAJO_SURFACE_08_ダ_条件戦,hizume_code+class_code+ten_shisu_juni,10|38|2.0,157,157,14.01,110.7,106.42,157,38.85,100.89,90.87,81.35,86.27,tenkai_kigo_code,5,"96,32,20,7,2",4,80.0
3,KEIBAJO_SURFACE_09_ダ_新馬,kyuyo_riyu_bunrui_code+pace_yoso+gekiso_juni,01|H|1.0,145,145,14.48,66.69,67.6,145,46.21,98.69,90.83,80.44,86.45,class_code,7,"100,15,14,7,6,2,1",6,85.7
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+kyori_kubun,2|0.0|マイル,156,156,23.72,80.32,73.86,156,58.33,79.87,90.82,85.68,88.9,keibajo_code,7,"51,25,24,21,14,14,7",6,85.7
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+omo_tekisei_code,3|00|2,143,143,24.48,105.87,94.41,143,51.05,94.2,90.79,85.06,89.11,keibajo_code,10,"26,25,17,17,16,16,8,6,6,6",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+kyori_tekisei,2|3|5,158,158,24.68,77.34,79.88,158,56.33,81.01,90.79,89.16,93.52,keibajo_code,10,"24,22,21,19,17,17,16,10,6,6",10,100.0
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+da_tekisei_code+ichi_shisu_juni,1|2|3.0,146,146,14.38,82.88,81.09,146,39.04,93.49,90.78,82.98,86.74,class_code,11,"54,29,25,17,9,4,3,2,1,1,1",10,90.9
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+umakigo_code,2|3|00,162,162,24.07,76.79,79.79,162,55.56,80.68,90.78,83.62,89.09,keibajo_code,10,"24,24,21,18,17,16,16,14,6,6",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+hizume_code,5|00|23,203,203,17.73,60.59,73.29,203,49.26,95.02,90.76,86.25,93.04,keibajo_code,10,"42,34,23,20,17,17,14,13,13,10",10,100.0
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,マイル|32.0|1.0,131,131,21.37,68.63,69.78,131,57.25,91.68,90.72,80.19,83.43,keibajo_code,7,"50,23,19,14,10,8,7",6,85.7
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,2|マイル|5,333,333,22.22,67.42,71.85,333,56.76,78.23,90.66,82.95,87.92,class_code,8,"123,93,65,37,10,2,2,1",5,62.5
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,2|2|3.0,196,196,17.86,68.57,100.0,196,41.84,85.05,90.63,80.73,84.87,class_code,11,"62,40,27,26,19,7,5,5,3,1,1",10,90.9
3,KEIBAJO_SURFACE_01_芝,kyori_kubun+pace_shisu_juni+ichi_shisu_juni,中距離|1.0|1.0,174,174,23.56,69.43,88.64,174,51.15,78.33,90.57,81.16,88.6,class_code,15,"27,26,11,10,8,7,4,2,2,1,1,1,1,1,1",15,100.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,4|0|2.0,130,130,17.69,134.54,94.76,130,46.92,91.31,90.5,80.61,83.57,class_code,5,"72,21,18,1,1",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+hizume_code,5|1|10,164,164,24.39,78.54,85.83,164,53.66,87.68,90.49,82.04,90.09,keibajo_code,10,"41,29,28,21,12,12,10,6,3,2",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,2|3|2,204,204,16.67,52.21,62.24,204,52.45,79.22,90.48,81.0,87.52,keibajo_code,10,"28,25,24,24,22,22,20,17,14,8",10,100.0
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,中距離|35.0|1.0,177,177,29.94,78.31,90.19,177,58.76,91.58,90.37,80.19,83.43,keibajo_code,10,"31,30,23,18,16,14,14,13,11,7",10,100.0
3,KEIBAJO_SURFACE_05_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,2|3|2.0,133,133,16.54,85.26,97.52,133,39.85,95.34,90.34,85.74,88.19,class_code,4,"79,37,9,1",3,75.0
3,GLOBAL_条件戦,kyori_tekisei_2+uma_start_shisu+omo_tekisei_code,5|0.0|2,171,171,23.98,94.39,96.39,171,50.29,91.87,90.32,87.87,90.84,keibajo_code,10,"35,30,25,21,19,18,9,5,5,4",10,100.0
3,COURSE_27_北海道O字_ダ,pace_yoso+ichi_shisu_juni+pace_shisu_juni,H|1.0|1.0,208,208,16.83,57.4,72.38,208,47.12,95.38,90.17,88.25,90.49,class_code,14,"70,61,21,20,10,9,6,3,2,2,1,1,1,1",12,85.7
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,5|3|2.0,133,133,13.53,58.12,77.19,133,45.11,99.7,90.16,82.41,86.55,class_code,3,"79,20,13",2,66.7
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|3,361,361,16.34,50.89,57.78,361,53.74,87.76,90.14,80.69,86.24,keibajo_code,10,"55,49,41,40,39,32,31,28,25,21",9,90.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+omo_tekisei_code+gekiso_juni,2|2|1.0,158,158,29.75,79.94,83.56,158,58.86,80.57,90.13,82.15,90.15,tenkai_kigo_code,5,"51,51,32,19,5",3,60.0
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+da_tekisei_code,2|0.0|2,150,150,26.0,78.4,73.6,150,59.33,77.87,90.13,81.34,92.25,keibajo_code,10,"30,21,18,14,13,13,13,12,10,6",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyakushitsu,2|00|3,379,379,16.09,51.29,58.71,379,52.77,87.44,90.08,84.66,88.97,keibajo_code,10,"55,49,42,41,39,38,32,31,27,25",9,90.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,3|0|1.0,184,184,22.83,78.91,87.73,184,51.63,88.1,90.07,80.61,83.57,class_code,4,"96,34,12,1",3,75.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,2|マイル|2,138,138,21.74,67.97,75.93,138,54.35,79.35,90.07,82.24,87.55,keibajo_code,7,"33,24,23,18,14,14,12",7,100.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,4|2|2.0,157,157,10.83,60.64,61.32,157,42.68,94.14,90.03,80.73,84.87,class_code,11,"49,33,29,18,12,9,2,2,1,1,1",11,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,ls_shisu_juni+agari_shisu_juni+kijun_ninkijun_tansho,2.0|1.0|1,163,163,40.49,74.72,78.12,163,71.78,84.54,90.01,86.7,89.11,class_code,4,"78,30,8,3",3,75.0
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+omo_tekisei_code,5|2|2,234,234,27.78,88.55,94.22,234,54.27,85.13,89.98,83.92,89.68,keibajo_code,10,"54,35,23,23,22,22,21,18,10,6",9,90.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,uma_deokure_ritsu+manken_shirushi+gekiso_juni,0.0|1|1.0,218,218,29.36,67.57,90.16,218,52.75,76.47,89.94,84.7,86.95,tenkai_kigo_code,5,"73,52,52,35,6",2,40.0
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+umakigo_code,5|2|00,180,180,26.11,80.44,87.15,180,53.89,82.44,89.93,83.62,89.09,keibajo_code,10,"33,27,21,19,16,15,14,13,13,9",10,100.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,4|0|1.0,138,138,21.74,67.75,80.36,138,53.62,83.84,89.93,80.61,83.57,class_code,4,"63,20,11,4",3,75.0
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+kyakushitsu,5|H|2,228,228,21.05,77.59,81.16,228,51.32,84.17,89.81,80.89,88.06,keibajo_code,10,"38,34,30,28,27,19,17,15,13,7",10,100.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+joshodo_code,2|マイル|3,236,236,18.64,62.16,69.33,236,52.54,78.69,89.7,83.04,87.2,keibajo_code,7,"44,40,37,36,34,25,20",7,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+hizume_code+da_tekisei_code,5|10|2,131,131,27.48,92.67,93.23,131,54.2,88.63,89.69,85.58,91.38,keibajo_code,9,"40,19,19,17,16,10,5,4,1",9,100.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,2|2|1.0,314,314,22.93,74.59,92.01,314,47.45,80.92,89.66,80.73,84.87,class_code,13,"87,65,54,50,21,19,7,4,3,1,1,1,1",9,69.2
3,KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+kyakushitsu+tenkai_kigo_code,3|2|0,173,173,4.62,106.18,55.16,173,24.28,93.12,89.65,84.74,89.42,class_code,9,"141,13,12,2,1,1,1,1,1",8,88.9
3,SURFACE_2_芝_条件戦,manken_shirushi+keibajo_code+pace_shisu_juni,2|05|1.0,171,171,33.92,102.63,107.09,171,55.56,93.86,89.62,80.67,85.27,tenkai_kigo_code,5,"95,35,23,15,3",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyori_tekisei,2|00|5,1017,1017,20.65,69.57,74.1,1017,52.51,83.32,89.6,80.28,86.29,class_code,11,"280,249,213,198,52,13,6,3,1,1,1",6,54.5
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,3|2|2,137,137,25.55,110.51,97.48,137,50.36,93.07,89.56,81.37,86.49,keibajo_code,10,"26,25,16,16,15,13,8,6,6,6",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+uma_start_shisu,2|M|0.0,144,144,22.92,72.92,81.39,144,52.78,83.96,89.56,91.77,93.5,keibajo_code,10,"27,23,22,18,16,13,9,7,5,4",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,2|5|2,538,538,21.56,75.61,78.58,538,52.04,81.41,89.41,81.37,86.49,class_code,11,"154,147,101,97,29,5,1,1,1,1,1",7,63.6
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,1|0|2.0,151,151,16.56,82.72,96.72,151,40.4,75.36,89.4,80.61,83.57,tenkai_kigo_code,3,"142,7,2",2,66.7
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+kyori_kubun,2|M|中距離,283,283,21.55,72.12,77.57,283,53.36,82.9,89.35,81.15,87.24,keibajo_code,10,"44,39,37,32,25,24,23,23,20,16",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyori_tekisei,3|00|2,261,261,22.22,87.74,81.01,261,50.57,86.51,89.34,80.28,86.29,keibajo_code,10,"47,41,31,31,29,27,19,16,11,9",10,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,uma_deokure_ritsu+manken_shirushi+gekiso_juni,0.0|2|1.0,137,137,30.66,105.4,83.67,137,59.12,84.53,89.33,84.7,86.95,tenkai_kigo_code,5,"46,40,26,21,4",5,100.0
3,KEIBAJO_SURFACE_04_ダ_条件戦,rotation+agari_shisu_juni+tenkai_kigo_code,2.0|2.0|3,149,149,12.75,76.78,64.67,149,44.97,83.83,89.32,83.23,84.95,kyori_kubun,3,"83,65,1",1,33.3
3,KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_start_shisu+kyori_tekisei_2,2|0.0|3,146,146,8.9,60.14,76.26,146,32.88,99.52,89.31,81.24,85.89,class_code,11,"49,42,15,12,9,5,5,4,2,2,1",11,100.0
3,SURFACE_2_ダ_未勝利,kyori_kubun+pace_shisu_juni+gekiso_juni,中距離|1.0|1.0,131,131,23.66,71.6,83.2,131,51.91,95.5,89.27,81.58,86.13,keibajo_code,9,"33,30,17,16,12,8,7,5,3",9,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+da_tekisei_code,5|短距離|2,226,226,27.88,64.42,78.18,226,59.73,80.22,89.27,80.09,88.31,keibajo_code,10,"48,35,34,22,18,17,17,14,13,8",10,100.0
