name,gid,bin,n,win_rate,place_rate,win_roi,place_roi,ZH,ZR,Shr,score
KEIBAJO_SURFACE×chokyoshimei,07_芝,浅見秀一,90,3.3,21.1,25.2,43.9,-0.7489,-1.2326,0.4286,-3.8
KEIBAJO_SURFACE×chokyoshimei,07_芝,浜田多実雄,84,10.7,22.6,160.3,69.1,0.1917,0.8239,0.4166,2.2
KEIBAJO_SURFACE×chokyoshimei,07_芝,清水久詞,330,10.6,27.9,101.0,76.3,0.5073,0.3047,0.6724,3.2
KEIBAJO_SURFACE×chokyoshimei,07_芝,渡辺薫彦,175,5.1,25.1,33.1,88.8,-0.2958,-0.2005,0.5517,-1.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,湯窪幸雄,30,6.7,23.3,11.3,68.5,-0.2235,-0.8732,0.2641,-1.5
KEIBAJO_SURFACE×chokyoshimei,07_芝,牧浦充徳,100,9.0,20.0,77.7,66.4,-0.1636,-0.1666,0.4472,-0.9
KEIBAJO_SURFACE×chokyoshimei,07_芝,牧田和弥,124,9.7,21.8,60.0,67.6,0.0277,-0.3415,0.4865,-0.8
KEIBAJO_SURFACE×chokyoshimei,07_芝,田中克典,73,12.3,34.2,162.9,115.1,1.0909,1.8192,0.3929,4.2
KEIBAJO_SURFACE×chokyoshimei,07_芝,田島俊明,32,6.2,18.8,330.3,132.7,-0.5585,4.0813,0.2722,3.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,畑端省吾,36,0.0,11.1,0.0,47.3,-1.7442,-1.4461,0.2873,-3.2
KEIBAJO_SURFACE×chokyoshimei,07_芝,畠山吉宏,40,5.0,20.0,87.3,68.3,-0.622,-0.0182,0.3015,-1.2
KEIBAJO_SURFACE×chokyoshimei,07_芝,相沢郁,45,4.4,8.9,20.7,31.3,-1.3757,-1.548,0.318,-3.4
KEIBAJO_SURFACE×chokyoshimei,07_芝,矢作芳人,377,13.5,31.6,118.9,80.0,1.0679,0.5847,0.6966,5.8
KEIBAJO_SURFACE×chokyoshimei,07_芝,矢野英一,44,2.3,18.2,1.9,35.8,-1.0425,-1.6661,0.3148,-3.3
KEIBAJO_SURFACE×chokyoshimei,07_芝,石坂公一,93,11.8,31.2,59.0,72.9,0.8484,-0.2416,0.4343,1.8
KEIBAJO_SURFACE×chokyoshimei,07_芝,石坂正,111,9.0,33.3,30.2,115.2,0.6571,0.321,0.4661,2.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,石橋守,131,6.9,26.0,70.2,99.7,-0.034,0.4478,0.4967,1.1
KEIBAJO_SURFACE×chokyoshimei,07_芝,福永祐一,36,11.1,47.2,65.5,116.2,1.7555,0.7411,0.2873,3.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,笹田和秀,134,6.0,26.1,95.0,83.0,-0.131,0.3775,0.5009,0.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,緒方努,30,3.3,10.0,83.3,37.0,-1.4339,-0.7206,0.2641,-2.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,羽月友彦,64,1.6,14.1,8.2,46.7,-1.3757,-1.366,0.3714,-3.9
KEIBAJO_SURFACE×chokyoshimei,07_芝,茶木太樹,51,0.0,23.5,0.0,83.9,-0.979,-0.6776,0.3363,-2.8
KEIBAJO_SURFACE×chokyoshimei,07_芝,荒川義之,113,4.4,24.8,23.1,79.8,-0.3945,-0.5026,0.4693,-2.3
KEIBAJO_SURFACE×chokyoshimei,07_芝,菊川正達,35,2.9,11.4,12.1,29.4,-1.3933,-1.6851,0.2837,-3.1
KEIBAJO_SURFACE×chokyoshimei,07_芝,菊沢隆徳,57,0.0,12.3,0.0,45.8,-1.6701,-1.4776,0.3532,-3.9
KEIBAJO_SURFACE×chokyoshimei,07_芝,藤原英昭,360,18.3,42.8,113.8,94.8,2.3092,0.8378,0.6882,7.7
KEIBAJO_SURFACE×chokyoshimei,07_芝,藤岡健一,218,15.1,36.2,104.2,79.4,1.5352,0.4059,0.5939,5.5
KEIBAJO_SURFACE×chokyoshimei,07_芝,藤沢則雄,39,7.7,30.8,38.4,127.1,0.3539,0.6636,0.2981,1.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,藤沢和雄,51,15.7,35.3,185.7,133.7,1.5484,2.4675,0.3363,3.9
KEIBAJO_SURFACE×chokyoshimei,07_芝,西園正都,183,9.3,24.0,64.6,67.5,0.1176,-0.2916,0.5603,-0.4
KEIBAJO_SURFACE×chokyoshimei,07_芝,西園翔太,42,4.8,26.2,41.3,93.3,-0.2623,-0.0133,0.3083,-0.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,西村真幸,207,12.6,32.9,146.4,98.0,1.045,1.2736,0.584,5.7
KEIBAJO_SURFACE×chokyoshimei,07_芝,西橋豊治,30,3.3,16.7,41.9,69.9,-1.0204,-0.4979,0.2641,-2.1
KEIBAJO_SURFACE×chokyoshimei,07_芝,西浦勝一,103,11.7,31.1,98.5,81.6,0.8308,0.3877,0.4525,3.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,角居勝彦,105,13.3,35.2,40.4,58.4,1.2672,-0.7563,0.456,1.9
KEIBAJO_SURFACE×chokyoshimei,07_芝,角田晃一,115,4.3,27.8,58.7,99.6,-0.2209,0.3157,0.4725,0.1
KEIBAJO_SURFACE×chokyoshimei,07_芝,谷潔,86,3.5,16.3,22.8,50.9,-1.0222,-1.1127,0.4207,-4.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,辻野泰之,65,13.8,40.0,207.0,124.2,1.6207,2.5088,0.3739,4.3
KEIBAJO_SURFACE×chokyoshimei,07_芝,野中賢二,116,5.2,23.3,51.3,64.1,-0.3954,-0.5134,0.4741,-2.4
KEIBAJO_SURFACE×chokyoshimei,07_芝,金成貴史,69,10.1,20.3,149.3,77.0,-0.019,0.8654,0.3836,1.7
KEIBAJO_SURFACE×chokyoshimei,07_芝,鈴木伸尋,37,10.8,35.1,45.5,87.5,0.9745,-0.0876,0.291,1.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,鈴木孝志,174,9.2,24.7,85.8,65.3,0.1494,-0.0981,0.5506,0.3
KEIBAJO_SURFACE×chokyoshimei,07_芝,長谷川浩大,117,10.3,35.9,62.6,97.4,0.9666,0.3136,0.4757,3.3
KEIBAJO_SURFACE×chokyoshimei,07_芝,青木孝文,47,2.1,19.1,44.4,125.9,-1.0099,0.7062,0.3243,-0.9
KEIBAJO_SURFACE×chokyoshimei,07_芝,音無秀孝,262,12.2,33.2,89.4,74.7,1.0177,0.1399,0.6291,4.2
KEIBAJO_SURFACE×chokyoshimei,07_芝,須貝尚介,283,12.4,34.6,88.4,83.4,1.127,0.3113,0.6437,5.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,飯田祐史,68,4.4,20.6,17.2,76.7,-0.6537,-0.6344,0.3812,-2.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,飯田雄三,64,6.2,20.3,33.6,75.2,-0.4659,-0.4804,0.3714,-2.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,高木登,59,5.1,13.6,14.7,27.9,-1.0055,-1.6872,0.3585,-3.7
KEIBAJO_SURFACE×chokyoshimei,07_芝,高柳大輔,79,8.9,25.3,144.7,92.3,0.152,1.1347,0.4061,2.6
KEIBAJO_SURFACE×chokyoshimei,07_芝,高柳瑞樹,39,7.7,17.9,137.6,58.7,-0.4421,0.3489,0.2981,-0.3
KEIBAJO_SURFACE×chokyoshimei,07_芝,高橋一哉,30,0.0,6.7,0.0,31.8,-2.0157,-1.7715,0.2641,-3.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,高橋亮,157,6.4,26.1,80.9,94.8,-0.0851,0.4659,0.5309,1.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,高橋康之,114,7.0,23.7,99.1,100.5,-0.1645,0.7913,0.4709,1.5
KEIBAJO_SURFACE×chokyoshimei,07_芝,高橋義忠,129,9.3,21.7,109.7,77.2,-0.0243,0.4219,0.4938,1.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,高橋裕,42,4.8,19.0,24.1,80.6,-0.7066,-0.4745,0.3083,-2.0
KEIBAJO_SURFACE×chokyoshimei,07_芝,高野友和,240,12.1,33.3,114.2,91.8,1.0124,0.7794,0.6124,5.3
KEIBAJO_SURFACE×chokyoshimei,07_芝,鮫島一歩,138,6.5,23.9,68.4,76.4,-0.2094,-0.0618,0.5065,-0.9
KEIBAJO_SURFACE×chokyoshimei,07_芝,鹿戸雄一,102,3.9,27.5,43.7,65.0,-0.2852,-0.5804,0.4508,-2.1
KEIBAJO_SURFACE×chokyoshimei,07_芝,黒岩陽一,31,6.5,22.6,78.2,114.3,-0.2896,0.8448,0.2682,0.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,上村洋行,104,17.3,36.5,87.3,86.4,2.0185,0.244,0.4543,4.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,中内田充正,183,19.7,46.4,62.5,87.7,3.0761,-0.0349,0.5603,6.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,中尾秀正,241,7.1,22.8,90.9,72.9,-0.3862,-0.0235,0.6132,-1.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,中村均,105,9.5,26.7,47.1,61.0,0.2295,-0.8447,0.456,-1.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,中村直也,71,9.9,32.4,43.8,65.7,0.7041,-0.777,0.3883,0.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,中竹和也,250,11.6,28.0,95.5,80.1,0.6125,0.2004,0.6202,3.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,五十嵐忠男,159,6.3,33.3,43.6,73.0,0.2779,-0.6106,0.5333,-0.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,今野貞一,235,13.6,28.1,152.9,68.2,0.8935,0.6402,0.6083,4.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,伊藤圭三,65,7.7,24.6,55.3,89.1,-0.1715,-0.0922,0.3739,-0.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,佐々木晶三,203,3.4,27.6,20.6,69.3,-0.5388,-0.9828,0.5802,-4.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,佐藤正雄,75,8.0,28.0,40.2,67.3,0.12,-0.7848,0.3974,-1.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,作田誠二,69,7.2,18.8,242.6,118.5,-0.6672,2.9218,0.3836,3.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,加用正,155,7.7,27.1,65.8,99.5,0.0127,0.2792,0.5285,0.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,加藤征弘,41,17.1,29.3,105.4,58.7,1.4607,-0.1715,0.3049,2.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,加藤敬二,33,3.0,6.1,228.7,38.9,-2.1773,0.9067,0.2761,-2.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,北出成人,184,12.5,25.0,103.3,83.8,0.5146,0.3832,0.5613,2.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,千田輝彦,187,11.8,24.6,100.2,86.1,0.3894,0.3978,0.5644,2.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,南井克巳,159,10.7,28.3,135.7,95.7,0.5115,1.0623,0.5333,4.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,友道康夫,84,16.7,29.8,81.2,61.8,1.4428,-0.4013,0.4166,2.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,吉岡辰弥,81,14.8,38.3,92.5,95.6,1.8091,0.5217,0.4104,4.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,吉村圭司,191,13.1,30.9,139.8,75.0,1.0314,0.6343,0.5685,4.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,吉田直弘,255,9.4,27.5,157.3,80.1,0.2747,0.9704,0.6239,4.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,四位洋文,69,8.7,34.8,59.4,105.9,0.7167,0.3476,0.3836,2.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,坂口智康,88,4.5,23.9,19.6,54.6,-0.6609,-1.3354,0.4247,-3.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,坂口正則,73,6.8,13.7,132.3,110.3,-1.0976,1.3577,0.3929,0.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,大久保龍志,265,13.6,34.0,82.5,85.8,1.3281,0.1703,0.6313,5.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,大根田裕之,231,5.6,26.0,68.8,80.7,-0.3557,-0.1184,0.6051,-1.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,大橋勇樹,451,8.0,26.6,106.2,91.6,0.0169,0.5998,0.728,2.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,奥村豊,264,9.5,31.8,56.2,97.2,0.6052,0.1064,0.6305,2.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,安田翔伍,99,5.1,27.3,16.3,47.5,-0.3283,-1.5408,0.4454,-3.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,安田隆行,242,11.2,33.1,42.7,64.7,0.9335,-0.8139,0.614,1.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,安達昭夫,227,7.9,24.2,97.2,112.8,-0.1736,0.9782,0.6017,2.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,宮地貴稔,35,8.6,31.4,41.5,108.3,0.4526,0.1801,0.2837,1.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,宮徹,178,6.7,28.7,58.8,65.3,-0.0063,-0.5994,0.5549,-1.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,宮本博,219,8.2,23.3,113.6,90.7,-0.1989,0.6712,0.5948,1.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,寺島良,262,11.8,30.5,103.3,86.5,0.824,0.4457,0.6291,4.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,小崎憲,243,6.6,26.3,49.4,90.8,-0.1968,-0.1264,0.6147,-1.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,小林真也,99,11.1,37.4,35.2,78.3,1.2366,-0.5926,0.4454,2.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,小栗実,74,10.8,25.7,87.8,60.4,0.3336,-0.3514,0.3951,0.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,小椋研介,39,10.3,17.9,55.1,66.1,-0.3094,-0.627,0.2981,-1.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,山内研二,172,5.2,28.5,33.5,72.3,-0.2262,-0.7526,0.5484,-2.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,岡田稲男,264,9.5,30.3,105.2,77.4,0.4947,0.2588,0.6305,2.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,岩元市三,78,7.7,32.1,196.6,84.1,0.381,1.5526,0.404,3.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,崎山博樹,104,2.9,11.5,52.1,67.4,-1.7932,-0.6343,0.4543,-4.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,川村禎彦,257,11.7,28.8,64.5,75.4,0.6851,-0.2946,0.6254,1.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,平田修,202,7.9,27.7,50.1,64.0,0.0842,-0.7379,0.5793,-1.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,庄野靖志,240,12.5,32.5,86.8,76.7,1.0671,0.0133,0.6124,3.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,斉藤崇史,150,12.0,26.7,47.9,58.0,0.5715,-0.9041,0.5222,-0.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,斎藤誠,44,11.4,20.5,73.9,55.7,0.0327,-0.6334,0.3148,-1.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,新谷功一,94,9.6,28.7,29.6,61.0,0.3905,-1.0627,0.4362,-1.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,昆貢,110,7.3,26.4,40.3,45.5,-0.0936,-1.288,0.4644,-3.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,服部利之,92,2.2,9.8,24.4,39.4,-2.0142,-1.6273,0.4324,-4.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,木原一良,263,11.8,22.8,125.7,68.2,0.2568,0.3013,0.6298,2.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,本田優,269,8.9,24.2,82.5,61.7,-0.0368,-0.3874,0.6341,-1.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,杉山佳明,94,9.6,27.7,85.6,100.9,0.3168,0.5583,0.4362,2.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,杉山晴紀,227,13.7,37.0,81.1,85.5,1.5628,0.1459,0.6017,5.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,村山明,267,9.4,28.1,81.8,79.0,0.3189,0.0042,0.6327,1.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,松下武士,278,9.0,23.7,72.7,74.6,-0.06,-0.211,0.6403,-1.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,松元茂樹,105,6.7,29.5,107.8,69.8,0.0527,0.1153,0.456,0.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,松永幹夫,177,13.0,33.3,60.3,81.1,1.1945,-0.2151,0.5539,3.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,松永昌博,233,9.9,24.5,99.8,68.3,0.1221,-0.0191,0.6067,0.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,松田国英,117,14.5,33.3,57.5,84.4,1.3997,-0.1736,0.4757,3.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,柴田光陽,56,5.4,14.3,59.6,62.9,-1.2449,-0.6449,0.3504,-3.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,梅田智之,220,5.5,21.8,51.4,74.3,-0.6788,-0.4833,0.5957,-3.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,森田直行,199,8.0,26.6,85.3,81.9,0.0169,0.1149,0.5764,0.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,森秀行,243,7.8,24.3,101.4,77.1,-0.1799,0.2045,0.6147,-0.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,橋口慎介,214,12.1,32.2,75.2,69.9,0.9903,-0.2886,0.5904,2.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,橋田満,69,4.3,24.6,40.0,73.8,-0.6367,-0.6369,0.3836,-2.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,武井亮,56,7.1,26.8,276.0,115.7,-0.0915,3.2732,0.3504,3.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,武幸四郎,113,11.5,32.7,101.2,93.7,0.9451,0.5861,0.4693,3.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,武英智,183,10.9,29.0,160.4,90.6,0.5904,1.252,0.5603,4.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,池江泰寿,106,10.4,31.1,50.5,70.4,0.6767,-0.5848,0.4577,0.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,池添兼雄,168,8.3,19.6,83.0,45.5,-0.4578,-0.756,0.5439,-3.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,池添学,167,10.8,22.2,98.4,98.5,0.0758,0.6623,0.5427,2.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,沖芳夫,98,3.1,22.4,8.8,50.3,-0.9629,-1.5695,0.4436,-4.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,河内洋,173,8.1,29.5,173.3,101.7,0.2442,1.6696,0.5495,4.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,河嶋宏樹,69,8.7,34.8,38.9,94.5,0.7167,-0.1716,0.3836,1.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,浅見秀一,165,7.9,29.1,74.4,91.2,0.1874,0.1943,0.5404,1.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,浜田多実雄,274,7.7,24.5,58.3,80.2,-0.1789,-0.2608,0.6376,-1.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,清水久詞,196,7.1,21.9,106.4,76.0,-0.4525,0.2413,0.5735,-1.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,渡辺薫彦,213,10.3,26.3,62.2,63.2,0.3094,-0.6056,0.5895,-0.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,湯窪幸雄,162,8.0,24.7,72.9,60.4,-0.1231,-0.5371,0.5369,-1.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,牧浦充徳,150,6.0,24.0,62.9,61.7,-0.4483,-0.6316,0.5222,-3.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,牧田和弥,219,6.4,24.2,87.9,92.2,-0.3788,0.3857,0.5948,-0.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,田中克典,96,10.4,26.0,55.6,50.1,0.301,-0.991,0.4399,-1.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,田所秀孝,141,2.1,17.0,53.7,74.9,-1.4975,-0.4408,0.5105,-4.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,畑端省吾,83,9.6,25.3,318.8,119.5,0.14,3.8944,0.4145,4.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,目野哲也,84,8.3,16.7,46.5,62.1,-0.6714,-0.8267,0.4166,-3.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,矢作芳人,273,12.5,29.7,112.0,88.9,0.8609,0.6096,0.6369,4.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,石坂公一,121,7.4,26.4,27.0,69.8,-0.0799,-0.8915,0.4819,-2.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,石坂正,191,10.5,25.7,91.4,70.7,0.2926,-0.0682,0.5685,0.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,石橋守,209,6.2,28.2,120.9,109.7,-0.1115,1.2018,0.5858,3.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,福島信晴,84,6.0,13.1,58.0,41.5,-1.2512,-1.1601,0.4166,-4.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,竹内正洋,33,3.0,15.2,51.8,44.5,-1.507,-1.1679,0.2761,-2.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,笹田和秀,184,9.2,22.3,74.0,44.1,-0.1357,-0.9005,0.5613,-3.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,緒方努,73,2.7,16.4,7.9,46.0,-1.4596,-1.6802,0.3929,-4.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,羽月友彦,255,7.8,20.4,70.1,69.7,-0.4672,-0.3568,0.6239,-3.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,茶木太樹,82,6.1,25.6,25.7,62.1,-0.3167,-1.0858,0.4125,-2.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,荒川義之,278,6.5,25.5,60.8,91.2,-0.2694,0.0249,0.6403,-1.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,藤原英昭,109,17.4,37.6,54.5,93.0,2.1132,-0.012,0.4628,4.6
KEIBAJO_SURFACE×chokyoshimei,08_ダ,藤岡健一,122,11.5,23.8,36.9,38.1,0.2894,-1.5016,0.4834,-2.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,藤沢則雄,175,6.3,19.4,38.9,72.7,-0.7461,-0.6761,0.5517,-4.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,藤野健太,30,3.3,20.0,18.7,78.9,-1.1123,-0.7843,0.2641,-2.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,西園正都,332,11.4,30.4,130.5,90.3,0.762,0.8725,0.6735,5.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,西園翔太,47,6.4,25.5,28.0,77.0,-0.2831,-0.7124,0.3243,-1.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,西村真幸,243,7.8,26.3,44.9,66.6,-0.0326,-0.7425,0.6147,-2.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,西橋豊治,100,2.0,13.0,11.5,64.3,-1.8058,-1.2119,0.4472,-4.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,西浦勝一,131,9.2,35.1,44.6,117.5,0.8072,0.4316,0.4967,3.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,角居勝彦,112,17.9,34.8,99.4,109.3,1.9753,0.9247,0.4677,5.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,角田晃一,229,7.0,23.1,33.0,73.6,-0.3778,-0.7288,0.6034,-3.5
KEIBAJO_SURFACE×chokyoshimei,08_ダ,谷潔,201,3.5,20.9,64.7,96.1,-1.0187,0.1869,0.5783,-3.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,辻野泰之,71,11.3,29.6,69.4,95.3,0.6893,0.2269,0.3883,2.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,野中賢二,256,14.8,32.8,100.0,79.6,1.4039,0.2449,0.6247,5.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,鈴木孝志,279,12.5,29.7,148.1,89.7,0.8609,1.0779,0.641,5.7
KEIBAJO_SURFACE×chokyoshimei,08_ダ,長谷川浩大,101,12.9,32.7,101.7,69.1,1.1366,0.0231,0.449,3.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,音無秀孝,210,7.6,27.6,68.6,82.3,0.0358,-0.0839,0.5867,-0.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,須貝尚介,183,8.7,30.1,36.0,63.1,0.3705,-0.9344,0.5603,-1.4
KEIBAJO_SURFACE×chokyoshimei,08_ダ,飯田祐史,269,8.6,26.8,68.6,90.3,0.1137,0.1012,0.6341,0.8
KEIBAJO_SURFACE×chokyoshimei,08_ダ,飯田雄三,167,12.0,28.1,88.0,74.6,0.6746,-0.0203,0.5427,2.3
KEIBAJO_SURFACE×chokyoshimei,08_ダ,高柳大輔,175,11.4,33.1,125.4,96.9,0.9609,0.9617,0.5517,4.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,高橋一哉,38,5.3,21.1,23.3,79.4,-0.7577,-0.7154,0.2945,-2.2
KEIBAJO_SURFACE×chokyoshimei,08_ダ,高橋亮,180,8.9,23.3,53.1,86.8,-0.1031,-0.1729,0.5571,-0.9
KEIBAJO_SURFACE×chokyoshimei,08_ダ,高橋康之,175,7.4,29.7,155.2,130.2,0.1632,2.1036,0.5517,5.1
KEIBAJO_SURFACE×chokyoshimei,08_ダ,高橋義忠,194,9.3,23.7,64.7,74.3,-0.0189,-0.3176,0.5715,-1.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,高野友和,158,13.3,40.5,80.3,85.9,1.7659,0.1452,0.5321,5.0
KEIBAJO_SURFACE×chokyoshimei,08_ダ,鮫島一歩,175,4.6,28.0,29.8,94.9,-0.3451,-0.2758,0.5517,-2.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,上村洋行,140,15.7,43.6,113.0,97.2,1.844,0.9765,0.5092,5.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,中内田充正,264,19.7,45.5,68.2,71.1,2.3913,-0.1975,0.6305,6.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,中尾秀正,124,8.1,23.4,245.4,116.0,-0.1692,3.0825,0.4865,5.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,中村均,80,3.8,17.5,47.3,62.3,-0.9839,-0.6663,0.4082,-3.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,中村直也,65,10.8,30.8,77.0,84.3,0.5591,0.2218,0.3739,1.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,中竹和也,207,7.2,28.0,67.1,73.5,0.0026,-0.1553,0.584,-0.5
